country,date,invoice_id,customer_id,stream_id,times_viewed,price,year,month,day
RSA,2018-01-31,496703,12396,47590B,3,5.45,2018,1,31
RSA,2018-01-31,496703,12396,47590A,3,5.45,2018,1,31
RSA,2018-01-31,496703,12396,22088,6,2.95,2018,1,31
RSA,2018-01-31,496703,12396,22087,6,2.95,2018,1,31
RSA,2018-01-31,496703,12396,21380,6,2.95,2018,1,31
RSA,2018-01-31,496703,12396,22085,6,2.95,2018,1,31
RSA,2018-01-31,496703,12396,21989,12,0.85,2018,1,31
RSA,2018-01-31,496703,12396,21988,12,0.85,2018,1,31
RSA,2018-01-31,496703,12396,21791,12,1.25,2018,1,31
RSA,2018-01-31,496703,12396,21747,12,1.25,2018,1,31
RSA,2018-01-31,496703,12396,21544,12,0.85,2018,1,31
RSA,2018-01-31,496703,12396,21250,6,2.95,2018,1,31
RSA,2018-01-31,496703,12396,21224,10,1.25,2018,1,31
RSA,2018-01-31,496703,12396,21207,12,1.65,2018,1,31
RSA,2018-01-31,496703,12396,20974,12,0.65,2018,1,31
RSA,2018-01-31,496703,12396,22329,12,1.65,2018,1,31
RSA,2018-01-31,496703,12396,22090,6,2.95,2018,1,31
RSA,2018-01-31,496703,12396,22083,6,2.95,2018,1,31
RSA,2018-01-31,496703,12396,21679,12,0.85,2018,1,31
RSA,2018-01-31,496703,12396,21245,8,1.69,2018,1,31
RSA,2018-01-31,496703,12396,21888,4,3.75,2018,1,31
RSA,2018-01-31,496703,12396,21890,6,2.95,2018,1,31
RSA,2018-01-31,496703,12396,21889,12,1.25,2018,1,31
RSA,2018-01-31,496703,12396,47599B,6,2.1,2018,1,31
RSA,2018-01-31,496703,12396,22331,8,1.65,2018,1,31
RSA,2018-01-31,496703,12396,22128,12,1.25,2018,1,31
RSA,2018-01-31,496703,12396,22127,12,1.25,2018,1,31
RSA,2018-01-31,496703,12396,47599A,6,2.1,2018,1,31
RSA,2018-01-31,496703,12396,22332,8,1.65,2018,1,31
RSA,2018-01-31,496703,12396,22333,8,1.65,2018,1,31
RSA,2018-01-31,496703,12396,21125,12,1.25,2018,1,31
RSA,2018-01-31,496703,12396,21912,4,3.75,2018,1,31
RSA,2018-01-31,496703,12396,20981,12,0.85,2018,1,31
RSA,2018-01-31,496703,12396,21244,8,1.69,2018,1,31
RSA,2018-01-31,496703,12396,21243,8,1.69,2018,1,31
RSA,2018-01-31,496703,12396,21242,8,1.69,2018,1,31
RSA,2018-01-31,496703,12396,85049H,12,1.25,2018,1,31
RSA,2018-01-31,496703,12396,85049F,12,1.25,2018,1,31
RSA,2018-01-31,496703,12396,20972,12,1.25,2018,1,31
RSA,2018-01-31,496703,12396,22147,12,1.45,2018,1,31
RSA,2018-01-31,496703,12396,21241,8,0.85,2018,1,31
RSA,2018-01-31,496703,12396,21240,8,0.85,2018,1,31
RSA,2018-01-31,496703,12396,21239,8,0.85,2018,1,31
RSA,2018-01-31,496703,12396,21238,8,0.85,2018,1,31
RSA,2018-01-31,496703,12396,21210,12,1.45,2018,1,31
RSA,2018-01-31,496703,12396,21680,12,0.85,2018,1,31
RSA,2018-01-31,496703,12396,21223,10,1.25,2018,1,31
RSA,2018-01-31,496703,12396,21091,12,0.85,2018,1,31
RSA,2018-01-31,496703,12396,21085,12,0.65,2018,1,31
RSA,2018-01-31,496703,12396,21077,12,0.85,2018,1,31
RSA,2018-01-31,496703,12396,21058,12,0.85,2018,1,31
RSA,2018-01-31,496703,12396,85049E,12,1.25,2018,1,31
RSA,2018-01-31,496703,12396,85049D,12,1.25,2018,1,31
RSA,2018-01-31,496703,12396,85049B,12,1.25,2018,1,31
RSA,2018-01-31,496703,12396,85049A,12,1.25,2018,1,31
RSA,2018-01-31,496703,12396,22076,12,1.65,2018,1,31
RSA,2018-01-31,496703,12396,22075,12,1.65,2018,1,31
RSA,2018-01-31,496703,12396,22074,12,1.65,2018,1,31
RSA,2018-01-31,496703,12396,21126,12,1.25,2018,1,31
RSA,2018-10-26,529786,,84949,1,1.65,2018,10,26
RSA,2018-10-26,529786,,84978,1,1.25,2018,10,26
RSA,2018-10-26,529786,,84991,1,0.55,2018,10,26
RSA,2018-10-26,529786,,84992,1,0.55,2018,10,26
RSA,2018-10-26,529786,,21212,1,0.55,2018,10,26
RSA,2018-10-26,529786,,21975,1,0.55,2018,10,26
RSA,2018-10-26,529786,,21976,1,0.55,2018,10,26
RSA,2018-10-26,529786,,21977,1,0.55,2018,10,26
RSA,2018-10-26,529786,,84378,1,1.25,2018,10,26
RSA,2018-10-26,529786,,84380,1,1.25,2018,10,26
RSA,2018-10-26,529786,,20681,1,3.25,2018,10,26
RSA,2018-10-26,529786,,20682,1,3.25,2018,10,26
RSA,2018-10-26,529786,,22557,1,1.65,2018,10,26
RSA,2018-10-26,529786,,22551,1,1.65,2018,10,26
RSA,2018-10-26,529786,,84031A,1,4.65,2018,10,26
RSA,2018-10-26,529786,,84031B,1,4.65,2018,10,26
RSA,2018-10-26,529786,,22114,1,3.95,2018,10,26
RSA,2018-10-26,529786,,22112,1,4.95,2018,10,26
RSA,2018-10-26,529786,,22492,1,0.65,2018,10,26
RSA,2018-10-26,529786,,21913,1,3.75,2018,10,26
RSA,2018-10-26,529786,,22367,1,1.9500000000000002,2018,10,26
RSA,2018-10-26,529786,,22444,1,1.25,2018,10,26
