country,date,invoice_id,customer_id,stream_id,times_viewed,price,year,month,day
Bahrain,2018-01-30,496591,,72807C,4,4.25,2018,1,30
Bahrain,2018-01-30,496591,,72803A,4,4.25,2018,1,30
Bahrain,2018-01-30,496591,,72807B,4,4.25,2018,1,30
Bahrain,2018-01-30,496591,,72807A,4,4.25,2018,1,30
Bahrain,2018-01-30,496591,,21287,12,1.25,2018,1,30
Bahrain,2018-01-30,496591,,21102,6,2.55,2018,1,30
Bahrain,2018-01-30,496591,,84684,8,2.55,2018,1,30
Bahrain,2018-01-30,496591,,21071,12,1.25,2018,1,30
Bahrain,2018-01-30,496591,,22314,2,4.95,2018,1,30
Bahrain,2018-01-30,496591,,22312,2,4.95,2018,1,30
Bahrain,2018-01-30,496591,,22311,2,4.95,2018,1,30
Bahrain,2018-01-30,496591,,22138,3,4.95,2018,1,30
Bahrain,2018-01-30,496591,,20903,2,6.35,2018,1,30
Bahrain,2018-01-30,496591,,20902,2,6.35,2018,1,30
Bahrain,2018-01-30,496591,,37370,12,1.25,2018,1,30
Bahrain,2018-01-30,496591,,84818,6,2.55,2018,1,30
Bahrain,2018-01-30,496591,,84708B,4,4.95,2018,1,30
Bahrain,2018-01-30,496591,,20910,2,6.35,2018,1,30
Bahrain,2018-01-30,496591,,85016,6,2.55,2018,1,30
Bahrain,2018-01-30,496591,,85015,6,2.55,2018,1,30
Bahrain,2018-01-30,496591,,22366,2,6.75,2018,1,30
Bahrain,2018-01-30,496591,,21485,3,4.95,2018,1,30
Bahrain,2018-01-30,496591,,21111,6,2.95,2018,1,30
Bahrain,2018-01-30,496591,,21106,6,2.95,2018,1,30
Bahrain,2018-01-30,496591,,22209,12,1.65,2018,1,30
Bahrain,2018-01-30,496591,,22208,12,1.65,2018,1,30
Bahrain,2018-01-30,496591,,84865,2,8.5,2018,1,30
Bahrain,2018-01-30,496591,,85007,3,4.65,2018,1,30
Bahrain,2018-01-30,496591,,81950B,10,0.85,2018,1,30
Bahrain,2018-03-16,501704,,21333,8,2.95,2018,3,16
Bahrain,2018-03-16,501704,,20910,4,6.35,2018,3,16
Bahrain,2018-03-16,501704,,85035A,4,4.25,2018,3,16
Bahrain,2018-03-16,501704,,18097C,6,2.55,2018,3,16
Bahrain,2018-03-16,501704,,72807B,4,4.25,2018,3,16
Bahrain,2018-03-16,501704,,20871,6,2.1,2018,3,16
Bahrain,2018-03-16,501704,,84969,6,4.25,2018,3,16
Bahrain,2018-03-16,501704,,20897,6,2.95,2018,3,16
Bahrain,2018-03-16,501704,,20902,2,6.35,2018,3,16
Bahrain,2018-03-16,501704,,84600,2,7.95,2018,3,16
Bahrain,2018-03-16,501704,,35001G,6,4.25,2018,3,16
Bahrain,2018-03-20,502254,,72807C,12,4.25,2018,3,20
Bahrain,2018-03-20,502254,,72807B,4,4.25,2018,3,20
Bahrain,2018-03-26,502878,,72807B,4,4.25,2018,3,26
Bahrain,2018-05-07,507484,,37479B,6,2.55,2018,5,7
Bahrain,2018-05-07,507484,,37444B,4,2.95,2018,5,7
Bahrain,2018-05-07,507484,,37502,12,2.95,2018,5,7
Bahrain,2018-05-07,507484,,21850,3,4.95,2018,5,7
Bahrain,2018-05-18,509300,12355,84596L,8,1.25,2018,5,18
Bahrain,2018-05-18,509300,12355,84596J,8,1.25,2018,5,18
