country,date,invoice_id,customer_id,stream_id,times_viewed,price,year,month,day
Cyprus,2017-12-02,490382,12359,85053,6,2.1,2017,12,2
Cyprus,2017-12-02,490382,12359,20818,4,3.75,2017,12,2
Cyprus,2017-12-02,490382,12359,20819,4,3.75,2017,12,2
Cyprus,2017-12-02,490382,12359,85232B,3,4.95,2017,12,2
Cyprus,2017-12-02,490382,12359,20685,2,6.75,2017,12,2
Cyprus,2017-12-02,490382,12359,48116,2,6.75,2017,12,2
Cyprus,2017-12-02,490382,12359,21134,9,1.65,2017,12,2
Cyprus,2017-12-02,490382,12359,21462,2,6.75,2017,12,2
Cyprus,2017-12-02,490382,12359,22047,14,0.34,2017,12,2
Cyprus,2017-12-02,490382,12359,85055,8,3.75,2017,12,2
Cyprus,2017-12-02,490382,12359,22215,4,8.5,2017,12,2
Cyprus,2017-12-02,490382,12359,21155,6,2.1,2017,12,2
Cyprus,2017-12-02,490382,12359,20750,2,7.95,2017,12,2
Cyprus,2017-12-02,490382,12359,21527,2,7.95,2017,12,2
Cyprus,2017-12-02,490382,12359,85152,6,2.1,2017,12,2
Cyprus,2017-12-02,490382,12359,85150,6,2.55,2017,12,2
Cyprus,2017-12-02,490382,12359,82552,12,1.25,2017,12,2
Cyprus,2017-12-02,490382,12359,21181,6,2.1,2017,12,2
Cyprus,2017-12-02,490382,12359,21164,6,2.95,2017,12,2
Cyprus,2017-12-02,490382,12359,21770,2,4.95,2017,12,2
Cyprus,2017-12-02,490382,12359,84926C,12,1.25,2017,12,2
Cyprus,2017-12-02,490382,12359,84509B,8,3.75,2017,12,2
Cyprus,2017-12-02,490382,12359,22084,6,2.95,2017,12,2
Cyprus,2017-12-02,490382,12359,21080,12,0.85,2017,12,2
Cyprus,2017-12-02,490382,12359,22218,3,4.25,2017,12,2
Cyprus,2017-12-02,490382,12359,22222,6,4.95,2017,12,2
Cyprus,2017-12-02,490382,12359,72760B,6,9.95,2017,12,2
Cyprus,2017-12-02,490382,12359,84520B,12,0.85,2017,12,2
Cyprus,2017-12-02,490382,12359,85114C,12,1.65,2017,12,2
Cyprus,2017-12-11,491726,12439,47505,3,4.95,2017,12,11
Cyprus,2017-12-11,491726,12439,20754,6,2.1,2017,12,11
Cyprus,2017-12-11,491726,12439,20753,6,2.1,2017,12,11
Cyprus,2017-12-11,491726,12439,22202,4,3.75,2017,12,11
Cyprus,2017-12-11,491726,12439,21414,6,2.1,2017,12,11
