country,date,invoice_id,customer_id,stream_id,times_viewed,price,year,month,day
Switzerland,2017-12-14,492446,13520,85099B,6,1.9500000000000002,2017,12,14
Switzerland,2017-12-14,492446,13520,20676,10,1.25,2017,12,14
Switzerland,2017-12-14,492446,13520,20675,6,1.25,2017,12,14
Switzerland,2017-12-14,492446,13520,21496,6,0.42,2017,12,14
Switzerland,2017-12-14,492446,13520,21155,6,2.1,2017,12,14
Switzerland,2017-12-14,492446,13520,84691,12,0.85,2017,12,14
Switzerland,2017-12-14,492446,13520,22242,12,1.65,2017,12,14
Switzerland,2017-12-14,492446,13520,22243,12,1.65,2017,12,14
Switzerland,2017-12-14,492446,13520,21731,19,1.65,2017,12,14
Switzerland,2017-12-14,492446,13520,84997D,6,3.75,2017,12,14
Switzerland,2017-12-14,492446,13520,21432,4,5.95,2017,12,14
Switzerland,2017-12-14,492446,13520,84997C,8,3.75,2017,12,14
Switzerland,2017-12-14,492446,13520,84997B,2,3.75,2017,12,14
Switzerland,2018-02-08,497594,13520,22242,12,1.65,2018,2,8
Switzerland,2018-02-08,497594,13520,22243,12,1.65,2018,2,8
Switzerland,2018-02-08,497594,13520,22326,6,2.95,2018,2,8
Switzerland,2018-02-08,497594,13520,20724,22,0.85,2018,2,8
Switzerland,2018-02-08,497594,13520,20719,20,0.85,2018,2,8
Switzerland,2018-02-08,497594,13520,20712,24,1.9500000000000002,2018,2,8
Switzerland,2018-02-08,497594,13520,20713,11,1.9500000000000002,2018,2,8
Switzerland,2018-02-08,497594,13520,20674,12,1.25,2018,2,8
Switzerland,2018-02-08,497594,13520,20675,1,1.25,2018,2,8
Switzerland,2018-02-08,497594,13520,20676,7,1.25,2018,2,8
Switzerland,2018-02-08,497594,13520,21091,1,0.85,2018,2,8
Switzerland,2018-02-08,497594,13520,21094,6,0.85,2018,2,8
Switzerland,2018-02-08,497594,13520,21085,17,0.65,2018,2,8
Switzerland,2018-02-08,497594,13520,22027,12,0.42,2018,2,8
Switzerland,2018-02-08,497594,13520,22029,12,0.42,2018,2,8
Switzerland,2018-02-08,497594,13520,20981,12,0.85,2018,2,8
Switzerland,2018-02-08,497594,13520,20983,12,0.85,2018,2,8
Switzerland,2018-02-08,497594,13520,21246,6,4.95,2018,2,8
Switzerland,2018-03-01,500158,12371,20960,10,1.25,2018,3,1
Switzerland,2018-03-01,500158,12371,20961,10,1.25,2018,3,1
Switzerland,2018-03-01,500158,12371,20963,10,1.25,2018,3,1
Switzerland,2018-03-01,500158,12371,20966,10,1.25,2018,3,1
Switzerland,2018-03-01,500158,12371,84279B,4,3.75,2018,3,1
Switzerland,2018-03-01,500158,12371,84279P,4,3.75,2018,3,1
Switzerland,2018-03-01,500158,12371,20782,2,5.49,2018,3,1
Switzerland,2018-03-01,500158,12371,20781,2,5.49,2018,3,1
Switzerland,2018-03-01,500158,12371,20783,2,5.49,2018,3,1
Switzerland,2018-03-01,500158,12371,22111,3,4.95,2018,3,1
Switzerland,2018-03-01,500158,12371,21484,4,3.45,2018,3,1
Switzerland,2018-03-01,500158,12371,85014A,3,5.95,2018,3,1
Switzerland,2018-03-01,500158,12371,85014B,3,5.95,2018,3,1
Switzerland,2018-03-01,500158,12371,85014D,3,5.95,2018,3,1
Switzerland,2018-03-01,500158,12371,21485,6,4.95,2018,3,1
Switzerland,2018-03-01,500157,12371,22110,4,3.45,2018,3,1
Switzerland,2018-03-01,500157,12371,21481,6,2.95,2018,3,1
Switzerland,2018-03-01,500157,12371,22377,10,2.1,2018,3,1
Switzerland,2018-03-01,500157,12371,22379,10,2.1,2018,3,1
Switzerland,2018-03-01,500157,12371,47559B,10,1.25,2018,3,1
Switzerland,2018-03-01,500157,12371,85197,6,2.1,2018,3,1
Switzerland,2018-03-01,500157,12371,47421,22,0.42,2018,3,1
Switzerland,2018-03-01,500157,12371,85217,16,0.65,2018,3,1
Switzerland,2018-03-01,500157,12371,21700,14,0.85,2018,3,1
Switzerland,2018-03-01,500157,12371,47481,12,0.85,2018,3,1
Switzerland,2018-03-01,500157,12371,84597C,12,1.25,2018,3,1
Switzerland,2018-03-01,500157,12371,84597B,12,1.25,2018,3,1
Switzerland,2018-03-01,500157,12371,22381,5,2.1,2018,3,1
Switzerland,2018-03-01,500157,12371,22114,4,3.95,2018,3,1
Switzerland,2018-03-01,500157,12371,22111,3,4.95,2018,3,1
Switzerland,2018-03-01,500157,12371,22112,3,4.95,2018,3,1
Switzerland,2018-03-01,500158,12371,20780,4,5.49,2018,3,1
Switzerland,2018-03-16,501813,12418,22456,3,4.95,2018,3,16
Switzerland,2018-03-16,501813,12418,21506,12,0.42,2018,3,16
Switzerland,2018-03-16,501813,12418,35004C,6,5.45,2018,3,16
Switzerland,2018-03-16,501813,12418,48138,2,7.49,2018,3,16
Switzerland,2018-03-16,501813,12418,21524,2,7.49,2018,3,16
Switzerland,2018-03-16,501813,12418,21523,2,7.49,2018,3,16
Switzerland,2018-03-16,501813,12418,22091,12,1.25,2018,3,16
Switzerland,2018-03-16,501813,12418,22023,12,0.42,2018,3,16
Switzerland,2018-03-16,501813,12418,21622,4,4.95,2018,3,16
Switzerland,2018-03-16,501813,12418,22047,19,0.42,2018,3,16
Switzerland,2018-03-16,501813,12418,22358,6,2.95,2018,3,16
Switzerland,2018-03-16,501813,12418,22357,4,4.25,2018,3,16
Switzerland,2018-03-16,501813,12418,22030,12,0.42,2018,3,16
Switzerland,2018-03-16,501813,12418,22026,12,0.42,2018,3,16
Switzerland,2018-03-16,501813,12418,21770,2,4.95,2018,3,16
Switzerland,2018-03-16,501813,12418,21067,12,1.25,2018,3,16
Switzerland,2018-03-16,501813,12418,21040,12,2.55,2018,3,16
Switzerland,2018-03-16,501813,12418,85015,6,2.55,2018,3,16
Switzerland,2018-03-16,501813,12418,22033,12,0.42,2018,3,16
Switzerland,2018-03-16,501813,12418,21875,12,1.25,2018,3,16
Switzerland,2018-03-16,501813,12418,21754,6,5.95,2018,3,16
Switzerland,2018-03-16,501813,12418,79066K,10,0.85,2018,3,16
Switzerland,2018-03-16,501813,12418,79190A,15,0.42,2018,3,16
Switzerland,2018-04-08,504130,13520,22467,12,2.55,2018,4,8
Switzerland,2018-04-08,504130,13520,20674,20,1.25,2018,4,8
Switzerland,2018-04-08,504130,13520,20675,6,1.25,2018,4,8
Switzerland,2018-04-08,504130,13520,20676,5,1.25,2018,4,8
Switzerland,2018-04-08,504130,13520,20677,16,1.25,2018,4,8
Switzerland,2018-04-08,504130,13520,22554,12,1.65,2018,4,8
Switzerland,2018-04-08,504130,13520,21680,12,0.85,2018,4,8
Switzerland,2018-04-08,504130,13520,21432,4,5.95,2018,4,8
Switzerland,2018-04-08,504130,13520,20719,14,0.85,2018,4,8
Switzerland,2018-04-08,504130,13520,22556,12,1.65,2018,4,8
Switzerland,2018-04-08,504130,13520,22242,12,1.65,2018,4,8
Switzerland,2018-04-08,504130,13520,21731,12,1.65,2018,4,8
Switzerland,2018-04-08,504130,13520,21086,12,0.65,2018,4,8
Switzerland,2018-04-08,504130,13520,21121,6,1.25,2018,4,8
Switzerland,2018-04-08,504130,13520,21124,8,1.25,2018,4,8
Switzerland,2018-04-08,504130,13520,21915,12,1.25,2018,4,8
Switzerland,2018-04-08,504130,13520,20718,10,1.25,2018,4,8
Switzerland,2018-04-08,504130,13520,22243,12,1.65,2018,4,8
Switzerland,2018-04-08,504130,13520,84997A,11,3.75,2018,4,8
Switzerland,2018-04-08,504130,13520,22433,6,1.9500000000000002,2018,4,8
Switzerland,2018-04-08,504130,13520,22431,6,1.9500000000000002,2018,4,8
Switzerland,2018-04-08,504130,13520,22378,5,2.1,2018,4,8
Switzerland,2018-04-09,504319,12418,22456,4,4.25,2018,4,9
Switzerland,2018-04-25,506284,13520,22467,3,2.55,2018,4,25
Switzerland,2018-04-25,506284,13520,20676,3,1.25,2018,4,25
Switzerland,2018-04-25,506284,13520,20675,3,1.25,2018,4,25
Switzerland,2018-04-26,506435,12377,15044B,12,2.95,2018,4,26
Switzerland,2018-04-26,506435,12377,22134,12,0.42,2018,4,26
Switzerland,2018-04-26,506435,12377,22326,12,2.95,2018,4,26
Switzerland,2018-04-26,506435,12377,22328,12,2.95,2018,4,26
Switzerland,2018-04-26,506435,12377,22353,12,2.55,2018,4,26
Switzerland,2018-04-26,506435,12377,84596J,22,1.25,2018,4,26
Switzerland,2018-04-26,506435,12377,84596G,24,1.25,2018,4,26
Switzerland,2018-04-26,506435,12377,21976,22,0.55,2018,4,26
Switzerland,2018-04-26,506435,12377,21212,15,0.55,2018,4,26
Switzerland,2018-04-26,506435,12377,22303,12,2.55,2018,4,26
Switzerland,2018-04-26,506435,12377,22302,12,2.55,2018,4,26
Switzerland,2018-04-26,506435,12377,21871,10,1.25,2018,4,26
Switzerland,2018-04-26,506435,12377,21877,12,1.25,2018,4,26
Switzerland,2018-04-26,506435,12377,21967,21,0.29,2018,4,26
Switzerland,2018-04-26,506435,12377,22133,12,0.85,2018,4,26
Switzerland,2018-04-26,506435,12377,21231,10,1.25,2018,4,26
Switzerland,2018-04-26,506435,12377,22064,2,1.65,2018,4,26
Switzerland,2018-04-26,506435,12377,20666,6,2.95,2018,4,26
Switzerland,2018-04-26,506435,12377,15044A,12,2.95,2018,4,26
Switzerland,2018-04-26,506435,12377,15044C,12,2.95,2018,4,26
Switzerland,2018-04-26,506435,12377,85014A,3,5.95,2018,4,26
Switzerland,2018-04-26,506435,12377,85014B,3,5.95,2018,4,26
Switzerland,2018-04-26,506435,12377,21888,4,3.75,2018,4,26
Switzerland,2018-04-26,506435,12377,21731,12,1.65,2018,4,26
Switzerland,2018-04-26,506435,12377,22312,8,4.95,2018,4,26
Switzerland,2018-04-26,506435,12377,22314,8,4.95,2018,4,26
Switzerland,2018-04-26,506435,12377,22181,23,0.72,2018,4,26
Switzerland,2018-04-26,506435,12377,22174,23,1.48,2018,4,26
Switzerland,2018-04-26,506435,12377,21232,8,1.25,2018,4,26
Switzerland,2018-04-26,506435,12377,22195,4,1.65,2018,4,26
Switzerland,2018-04-26,506435,12377,21716,8,2.55,2018,4,26
Switzerland,2018-04-26,506435,12377,21715,8,2.55,2018,4,26
Switzerland,2018-04-26,506435,12377,21507,16,0.42,2018,4,26
Switzerland,2018-04-26,506435,12377,21509,17,0.42,2018,4,26
Switzerland,2018-04-26,506435,12377,21917,20,0.42,2018,4,26
Switzerland,2018-04-26,506435,12377,21915,12,1.25,2018,4,26
Switzerland,2018-04-26,506435,12377,21912,8,3.75,2018,4,26
Switzerland,2018-04-26,506435,12377,21913,8,3.75,2018,4,26
Switzerland,2018-04-26,506435,12377,21137,4,3.75,2018,4,26
Switzerland,2018-04-26,506435,12377,22107,8,3.75,2018,4,26
Switzerland,2018-04-26,506435,12377,22347,12,1.25,2018,4,26
Switzerland,2018-04-26,506435,12377,82600,12,2.1,2018,4,26
Switzerland,2018-04-26,506435,12377,21164,6,2.95,2018,4,26
Switzerland,2018-04-26,506435,12377,20966,11,1.25,2018,4,26
Switzerland,2018-04-26,506435,12377,20960,22,1.25,2018,4,26
Switzerland,2018-04-26,506435,12377,22132,23,0.85,2018,4,26
Switzerland,2018-04-26,506435,12377,84692,15,0.42,2018,4,26
Switzerland,2018-05-09,508053,12418,22348,12,0.85,2018,5,9
Switzerland,2018-05-09,508053,12418,22224,6,2.95,2018,5,9
Switzerland,2018-05-09,508053,12418,84033,10,1.65,2018,5,9
Switzerland,2018-05-09,508053,12418,84016,12,0.42,2018,5,9
Switzerland,2018-05-09,508053,12418,21912,4,3.75,2018,5,9
Switzerland,2018-05-09,508053,12418,21622,10,4.95,2018,5,9
Switzerland,2018-05-09,508053,12418,21655,12,1.69,2018,5,9
Switzerland,2018-05-09,508053,12418,85123A,6,2.95,2018,5,9
Switzerland,2018-05-09,508053,12418,84755,13,0.65,2018,5,9
Switzerland,2018-05-09,508053,12418,21523,10,6.35,2018,5,9
Switzerland,2018-05-09,508053,12418,48116,10,6.35,2018,5,9
Switzerland,2018-05-09,508053,12418,21524,10,6.35,2018,5,9
Switzerland,2018-05-09,508053,12418,48138,10,6.35,2018,5,9
Switzerland,2018-05-09,508053,12418,21755,3,5.95,2018,5,9
Switzerland,2018-05-15,508822,13501,37370,12,1.25,2018,5,15
Switzerland,2018-05-15,508822,13501,22469,12,1.65,2018,5,15
Switzerland,2018-05-15,508822,13501,48194,2,7.49,2018,5,15
Switzerland,2018-05-15,508822,13501,48187,2,7.49,2018,5,15
Switzerland,2018-05-15,508822,13501,21643,12,1.25,2018,5,15
Switzerland,2018-05-15,508822,13501,21612,6,2.95,2018,5,15
Switzerland,2018-05-15,508822,13501,21611,6,2.95,2018,5,15
Switzerland,2018-05-15,508822,13501,21282,3,4.25,2018,5,15
Switzerland,2018-05-15,508822,13501,72801C,12,1.25,2018,5,15
Switzerland,2018-05-15,508822,13501,84991,4,0.55,2018,5,15
Switzerland,2018-05-15,508822,13501,85123A,12,2.95,2018,5,15
Switzerland,2018-05-15,508822,13501,21974,12,1.45,2018,5,15
Switzerland,2018-05-15,508822,13501,84031B,3,4.65,2018,5,15
Switzerland,2018-05-15,508822,13501,21637,11,1.25,2018,5,15
Switzerland,2018-05-15,508822,13501,20986,11,1.25,2018,5,15
Switzerland,2018-05-15,508822,13501,21330,12,1.65,2018,5,15
Switzerland,2018-05-15,508822,13501,22138,6,4.95,2018,5,15
Switzerland,2018-05-15,508822,13501,22139,6,4.95,2018,5,15
Switzerland,2018-05-15,508822,13501,21877,12,1.25,2018,5,15
Switzerland,2018-05-15,508822,13501,21875,12,1.25,2018,5,15
Switzerland,2018-05-15,508822,13501,22649,8,4.95,2018,5,15
Switzerland,2018-05-15,508822,13501,37447,12,1.49,2018,5,15
Switzerland,2018-05-15,508822,13501,37448,12,1.49,2018,5,15
