country,date,invoice_id,customer_id,stream_id,times_viewed,price,year,month,day
Japan,2017-11-29,489713,12755,22070,2,2.75,2017,11,29
Japan,2017-11-29,489713,12755,22071,1,2.75,2017,11,29
Japan,2018-01-12,494590,12755,22328,1,2.95,2018,1,12
Japan,2018-01-29,496354,12810,21789,3,0.85,2018,1,29
Japan,2018-01-29,496354,12810,17174,3,0.42,2018,1,29
Japan,2018-01-29,496354,12810,62095B,12,1.69,2018,1,29
Japan,2018-01-29,496354,12810,84856S,6,4.65,2018,1,29
Japan,2018-01-29,496354,12810,21580,6,2.25,2018,1,29
Japan,2018-01-29,496354,12810,21579,6,2.25,2018,1,29
Japan,2018-01-29,496354,12810,21578,6,2.25,2018,1,29
Japan,2018-01-29,496354,12810,21577,6,2.25,2018,1,29
Japan,2018-01-29,496354,12810,21576,6,2.25,2018,1,29
Japan,2018-02-20,498765,12755,20862,1,2.1,2018,2,20
Japan,2018-02-20,498765,12755,20863,1,2.1,2018,2,20
Japan,2018-02-20,498765,12755,20856,1,1.65,2018,2,20
Japan,2018-02-20,498765,12755,20864,1,2.1,2018,2,20
Japan,2018-02-20,498765,12755,20855,1,1.65,2018,2,20
Japan,2018-02-20,498765,12755,20857,1,1.65,2018,2,20
Japan,2018-02-20,498765,12755,20854,1,1.65,2018,2,20
Japan,2018-02-20,498765,12755,20865,1,2.1,2018,2,20
Japan,2018-02-20,498765,12755,84569A,1,1.25,2018,2,20
Japan,2018-02-20,498765,12755,84569C,1,1.25,2018,2,20
Japan,2018-02-20,498765,12755,84569D,1,1.25,2018,2,20
Japan,2018-02-20,498765,12755,21647,1,2.1,2018,2,20
Japan,2018-02-20,498765,12755,21648,1,1.25,2018,2,20
Japan,2018-02-20,498765,12755,22384,1,1.65,2018,2,20
Japan,2018-02-20,498765,12755,84568,1,0.21,2018,2,20
Japan,2018-02-20,498765,12755,22276,1,2.55,2018,2,20
Japan,2018-02-20,498765,12755,21937,1,2.95,2018,2,20
Japan,2018-02-20,498765,12755,21936,1,2.95,2018,2,20
Japan,2018-02-20,498765,12755,20725,1,1.65,2018,2,20
Japan,2018-02-20,498784,12755,21647,4,2.1,2018,2,20
Japan,2018-02-20,498784,12755,84569D,3,1.25,2018,2,20
Japan,2018-02-20,498784,12755,84569C,1,1.25,2018,2,20
Japan,2018-02-20,498784,12755,84569A,2,1.25,2018,2,20
Japan,2018-02-20,498784,12755,20856,3,1.65,2018,2,20
Japan,2018-02-20,498784,12755,20863,4,2.1,2018,2,20
Japan,2018-02-20,498784,12755,20862,3,2.1,2018,2,20
Japan,2018-02-20,498784,12755,84568,1,0.21,2018,2,20
Japan,2018-02-20,498784,12755,22276,1,2.55,2018,2,20
Japan,2018-02-20,498784,12755,20725,2,1.65,2018,2,20
Japan,2018-02-20,498784,12755,21937,2,2.95,2018,2,20
Japan,2018-02-20,498784,12755,21936,3,2.95,2018,2,20
Japan,2018-02-20,498784,12755,22384,4,1.65,2018,2,20
Japan,2018-02-20,498784,12755,20854,3,1.65,2018,2,20
Japan,2018-02-20,498784,12755,20857,1,1.65,2018,2,20
Japan,2018-02-20,498784,12755,20864,2,2.1,2018,2,20
Japan,2018-02-20,498784,12755,20865,3,2.1,2018,2,20
Japan,2018-03-12,501174,12755,21937,2,2.95,2018,3,12
Japan,2018-03-12,501174,12755,21936,1,2.95,2018,3,12
Japan,2018-03-12,501174,12755,20725,1,1.65,2018,3,12
Japan,2018-03-12,501174,12755,22384,3,1.65,2018,3,12
Japan,2018-03-12,501172,12755,22384,12,1.65,2018,3,12
Japan,2018-03-12,501172,12755,20725,12,1.65,2018,3,12
Japan,2018-03-12,501172,12755,21936,12,2.95,2018,3,12
Japan,2018-03-12,501172,12755,21937,12,2.95,2018,3,12
Japan,2018-04-04,503745,12770,20686,2,2.75,2018,4,4
Japan,2018-06-20,513260,12810,90126C,12,1.69,2018,6,20
Japan,2018-06-20,513260,12810,90126A,12,1.69,2018,6,20
Japan,2018-06-20,513260,12810,90093,12,0.85,2018,6,20
Japan,2018-06-20,513260,12810,90092,12,0.85,2018,6,20
Japan,2018-06-20,513260,12810,90128B,12,1.25,2018,6,20
Japan,2018-06-20,513260,12810,90128A,12,1.25,2018,6,20
Japan,2018-06-20,513260,12810,21144,12,0.38,2018,6,20
Japan,2018-06-20,513260,12810,90128C,12,1.25,2018,6,20
Japan,2018-06-20,513260,12810,90129F,6,2.95,2018,6,20
Japan,2018-06-20,513260,12810,90129A,6,2.95,2018,6,20
Japan,2018-06-20,513260,12810,90119,6,2.55,2018,6,20
Japan,2018-06-20,513260,12810,90116,12,1.69,2018,6,20
Japan,2018-06-20,513260,12810,90115,6,2.55,2018,6,20
Japan,2018-06-20,513260,12810,90114,6,2.55,2018,6,20
Japan,2018-06-20,513260,12810,22611,3,4.95,2018,6,20
Japan,2018-06-20,513260,12810,84670,15,0.42,2018,6,20
Japan,2018-06-20,513260,12810,21027,10,1.25,2018,6,20
Japan,2018-06-20,513260,12810,21032,10,1.25,2018,6,20
Japan,2018-06-20,513260,12810,21030,10,1.25,2018,6,20
